0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.811222744404984769e+04,3.921789825950446539e+04,6.032356907495867927e+04,8.142923989041289315e+04,1.025349107058671070e+05,8.851814306920605304e+04,6.752811976506939391e+04,4.653809646093273477e+04,2.554807315679607564e+04,4.558049852659009048e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.679233839577633262e+03,1.063634720203161487e+04,1.759346056448559466e+04,2.455057392693970905e+04,3.150768728939369248e+04,3.128100728740756313e+04,2.439287043350440945e+04,1.750473357960112844e+04,1.061659672569797476e+04,3.728459871794824721e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.559652756476218656e+02,1.338746704517974649e+04,2.591896881471138840e+04,3.845047058424351417e+04,5.098197235377563629e+04,6.220540572938345576e+04,4.957224616359823267e+04,3.693908659781301685e+04,2.430592703202827397e+04,1.167276746624305088e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.529752503375328843e+02,1.680164474168240849e+04,3.315031423302665644e+04,4.949898372437153739e+04,6.584765321571640379e+04,8.216345257429782941e+04,9.734259342569958244e+04,1.125217342771013355e+05,1.277008751285025064e+05,1.428800159799042740e+05,1.579283388602339837e+05,1.600917677683966758e+05,1.622551966765593970e+05,1.644186255847220018e+05,1.665820544928847230e+05,1.689967723989345250e+05,1.768849667730855290e+05,1.847731611472365330e+05,1.926613555213872169e+05,2.005495498955382209e+05,2.062403400297932094e+05,1.645182978099031316e+05,1.227962555900114530e+05,8.107421337012136064e+04,3.935217115022969665e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.095351255974027254e+03,2.612722030833650206e+04,5.115908936069993797e+04,7.619095841306337388e+04,1.012228274654258566e+05,1.251588795296520839e+05,1.298826855362794740e+05,1.346064915429070534e+05,1.393302975495346182e+05,1.440541035561620083e+05,1.482861739854659827e+05,1.442427577757303370e+05,1.401993415659948660e+05,1.361559253562592203e+05,1.321125091465237492e+05,1.292122213240885903e+05,1.499620469380907016e+05,1.707118725520920125e+05,1.914616981660941092e+05,2.122115237800962059e+05,2.331700148890860437e+05,2.582982295899663295e+05,2.834264442908456549e+05,3.085546589917258825e+05,3.336828736926061683e+05,3.577285704263413209e+05,3.594895794809139916e+05,3.612505885354866041e+05,3.630115975900592748e+05,3.647726066446319455e+05,3.663731991532895481e+05,3.646580769482852193e+05,3.629429547432808904e+05,3.612278325382766197e+05,3.595127103332722909e+05,3.570954351179539808e+05,3.327131117412206950e+05,3.083307883644874673e+05,2.839484649877551128e+05,2.595661416110218270e+05,2.332477919540259172e+05,1.857764529846573423e+05,1.383051140152887674e+05,9.083377504592199693e+04,4.336243607655339292e+04,2.373854894307806262e+03,2.979968443844860303e+04,5.722551398259045527e+04,8.465134352673125977e+04,1.120771730708731047e+05,1.399269434743229067e+05,1.709960297620615456e+05,2.020651160498014069e+05,2.331342023375412682e+05,2.642032886252799071e+05,2.907991817402376328e+05,2.839324471518312348e+05,2.770657125634244876e+05,2.701989779750177986e+05,2.633322433866113424e+05,2.560342879272885912e+05,2.453163299378697993e+05,2.345983719484506000e+05,2.238804139590314007e+05,2.131624559696126380e+05,2.027402995175112446e+05,1.947384045919933124e+05,1.867365096664756420e+05,1.787346147409576806e+05,1.707327198154400394e+05,1.639100450911565567e+05,1.706673926808284305e+05,1.774247402705000422e+05,1.841820878601718869e+05,1.909394354498434986e+05,1.969973738754474034e+05,1.884490366403601947e+05,1.799006994052729860e+05,1.713523621701857774e+05,1.628040249350985396e+05,1.557362484488241607e+05,2.228495443547632894e+05,2.899628402607076569e+05,3.570761361666519661e+05,4.241894320725962752e+05,4.913027279785405844e+05,4.884962891296960879e+05,4.817557485393532552e+05,4.750152079490104225e+05,4.682746673586675897e+05,4.615341267683247570e+05,4.570170261704133591e+05,4.526369765267725452e+05,4.482569268831317313e+05,4.438768772394909174e+05,4.394968275958500453e+05,4.414360658258894109e+05,4.438959239069528412e+05,4.463557819880165043e+05,4.488156400690801092e+05,4.512754981501437724e+05,4.570360265256107086e+05,4.629949042613825877e+05,4.689537819971549325e+05,4.749126597329272772e+05,4.808715374686996220e+05,4.862455558118296904e+05,4.915789565123878419e+05,4.969123572129464010e+05,5.022457579135049018e+05,5.075791586140634608e+05,5.369969869066878455e+05,5.676549775621315930e+05,5.983129682175777853e+05,6.289709588730239775e+05,6.596289495284701698e+05,6.119234442612834973e+05,5.607628053763592616e+05,5.096021664914310095e+05,4.584415276065028156e+05,4.072808887215745635e+05,3.795985044529907173e+05,3.527654200564072235e+05,3.259323356598257669e+05,2.990992512632423313e+05,2.722661668666588375e+05,2.394577792957600905e+05,2.064871168602844118e+05,1.735164544248112361e+05,1.405457919893355574e+05,1.075751295538598497e+05,1.242788756412685034e+05,1.432330943528724893e+05,1.621873130644750199e+05,1.811415317760789767e+05,2.000957504876829917e+05,1.634615139151687908e+05,1.231182860748155799e+05,8.277505823446546856e+04,4.243183039411227219e+04,2.088602553759061266e+03,4.584336982914854161e+04,9.418966782922428683e+04,1.425359658293000248e+05,1.908822638293720374e+05,2.392285618294477754e+05,3.093817225387779763e+05,3.807859078363409499e+05,4.521900931339039234e+05,5.235942784314614255e+05,5.949984637290243991e+05,6.283502234456696315e+05,6.576900200088183628e+05,6.870298165719669778e+05,7.163696131351134973e+05,7.457094096982621122e+05,7.370439589121999452e+05,7.225756405631508678e+05,7.081073222141019069e+05,6.936390038650539936e+05,6.791706855160050327e+05,6.279206981134129455e+05,5.728543552356881555e+05,5.177880123579632491e+05,4.627216694802384591e+05,4.076553266025178018e+05,3.822683778737846878e+05,3.602195569441597327e+05,3.381707360145347193e+05,3.161219150849097641e+05,2.940730941552864970e+05,2.887875587700514589e+05,2.854031158238932258e+05,2.820186728777349927e+05,2.786342299315767013e+05,2.752497869854187011e+05,2.539543436778296018e+05,2.304687841118776123e+05,2.069832245459256228e+05,1.834976649799736333e+05,1.600121054140234774e+05,1.960309939208963769e+05,2.412059585910322494e+05,2.863809232611681800e+05,3.315558879313040525e+05,3.767308526014365489e+05,3.486212976690494106e+05,3.098880055080159800e+05,2.711547133469824912e+05,2.324214211859490315e+05,1.936881290249155718e+05,1.918763760438197060e+05,1.960202369646033912e+05,2.001640978853870765e+05,2.043079588061707618e+05,2.084518197269544762e+05,2.059854165819910995e+05,2.018821856005019217e+05,1.977789546190127439e+05,1.936757236375235661e+05,1.895724926560343883e+05,1.699559537442167057e+05,1.464797741361305234e+05,1.230035945280443848e+05,9.952741491995821707e+04,7.605123531187206390e+04,8.521022996662210790e+04,1.036449231926598295e+05,1.220796164186975220e+05,1.405143096447352436e+05,1.589490028707729653e+05,1.554957529354127473e+05,1.452195121135207592e+05,1.349432712916279852e+05,1.246670304697352112e+05,1.143907896478424373e+05,1.173302601055504201e+05,1.253047884032593574e+05,1.332793167009689205e+05,1.412538449986784835e+05,1.492283732963880466e+05,1.428833754427743552e+05,1.318500810881650541e+05,1.208167867335549090e+05,1.097834923789447785e+05,9.875019802433464793e+04,9.642851470032478392e+04,9.715081307883458794e+04,9.787311145734443562e+04,9.859540983585429785e+04,9.931770821436416009e+04,1.131187648453490110e+05,1.313712068538490275e+05,1.496236488623504410e+05,1.678760908708518837e+05,1.861285328793532972e+05,1.896422554426777642e+05,1.875853522490875039e+05,1.855284490554973891e+05,1.834715458619071287e+05,1.814146426683168684e+05,2.077774591819472262e+05,2.461112812328404980e+05,2.844451032837308594e+05,3.227789253346241312e+05,3.611127473855174612e+05,3.562621232117208419e+05,3.329022614430832327e+05,3.095423996744473698e+05,2.861825379058097024e+05,2.628226761371720931e+05,2.602107845359103521e+05,2.674315835667593055e+05,2.746523825976076769e+05,2.818731816284566303e+05,2.890939806593055255e+05,2.836443716939337319e+05,2.713904879548488534e+05,2.591366042157639167e+05,2.468827204766799114e+05,2.346288367375950038e+05,2.188083960918698285e+05,2.011097537992670841e+05,1.834111115066643688e+05,1.657124692140629631e+05,1.480138269214602478e+05,1.496212880445237097e+05,1.614817430362327723e+05,1.733421980279418640e+05,1.852026530196500244e+05,1.970631080113590870e+05,2.007088894879521686e+05,1.995040053070734430e+05,1.982991211261946883e+05,1.970942369453160209e+05,1.958893527644372953e+05,2.023071908063505834e+05,2.140873128542902705e+05,2.258674349022299284e+05,2.376475569501686841e+05,2.494276789981083712e+05,2.514214145968224329e+05,2.468313708377540752e+05,2.422413270786857465e+05,2.376512833196174179e+05,2.330612395605494385e+05,2.467340222054903279e+05,2.743491576782570919e+05,3.019642931510238559e+05,3.295794286237906199e+05,3.571945640965552302e+05,3.507824229993731133e+05,3.186172636535076890e+05,2.864521043076422065e+05,2.542869449617768114e+05,2.221217856159138319e+05,2.404784816275208141e+05,2.962089455988742411e+05,3.519394095702277264e+05,4.076698735415810952e+05,4.634003375129302731e+05,4.900734468542613322e+05,4.931207488250933238e+05,4.961680507959253155e+05,4.992153527667573653e+05,5.022626547375893570e+05,4.711546751521246624e+05,4.125139264498833800e+05,3.538731777476421557e+05,2.952324290454008151e+05,2.365916803431595908e+05,2.067538652048190997e+05,2.018299485428203770e+05,1.969060318808216543e+05,1.919821152188229607e+05,1.870581985568242380e+05,1.855522844714286621e+05,1.874371598667272774e+05,1.893220352620259218e+05,1.912069106573245372e+05,1.930917860526231525e+05,2.109400884958671522e+05,2.435759214110512985e+05,2.762117543262355030e+05,3.088475872414196492e+05,3.414834201566037955e+05,3.583153746524555609e+05,3.601894849315762985e+05,3.620635952106970362e+05,3.639377054898177157e+05,3.658118157689384534e+05,3.575516419134701136e+05,3.386917837648661807e+05,3.198319256162607926e+05,3.009720674676554045e+05,2.821122093190500746e+05,2.750746135810513515e+05,2.837224844952622661e+05,2.923703554094738793e+05,3.010182263236854924e+05,3.096660972378971055e+05,3.077000204201509478e+05,2.929896018188231392e+05,2.782791832174942829e+05,2.635687646161653684e+05,2.488583460148364538e+05,2.369936221391416038e+05,2.289099915666783636e+05,2.208263609942145122e+05,2.127427304217506608e+05,2.046590998492868093e+05,2.067766221658970171e+05,2.220504298440071871e+05,2.373242375221161928e+05,2.525980452002263628e+05,2.678718528783365036e+05,2.844749489913685247e+05,3.029501143053838750e+05,3.214252796193977701e+05,3.399004449334131205e+05,3.583756102474284125e+05,3.647806877974800882e+05,3.519568983085788204e+05,3.391331088196785422e+05,3.263093193307772744e+05,3.134855298418760067e+05,3.062304558028382598e+05,3.084149036143062986e+05,3.105993514257742208e+05,3.127837992372422596e+05,3.149682470487103565e+05,3.080820759485529852e+05,2.841864902927977964e+05,2.602909046370425785e+05,2.363953189812891942e+05,2.124997333255339763e+05,2.053843696671940852e+05,2.371466888730391511e+05,2.689090080788842170e+05,3.006713272847268963e+05,3.324336464905720204e+05,3.454332431619884446e+05,3.135859961244114675e+05,2.817387490868344903e+05,2.498915020492599579e+05,2.180442550116830098e+05,1.995851430745190883e+05,2.153911705280527240e+05,2.311971979815863888e+05,2.470032254351188312e+05,2.628092528886524378e+05,2.688670831385793863e+05,2.422942264168244146e+05,2.157213696950694430e+05,1.891485129733164795e+05,1.625756562515614787e+05,1.390504888178695110e+05,1.276828490176348132e+05,1.163152092174001154e+05,1.049475694171654177e+05,9.357992961693159305e+04,8.692383422996487934e+04,9.810933796028792858e+04,1.092948416906109778e+05,1.204803454209340271e+05,1.316658491512562032e+05,1.380803195575496065e+05,1.237273218690834910e+05,1.093743241806173755e+05,9.502132649215127458e+04,8.066832880368627957e+04,6.861101392434863374e+04,6.964913648503941658e+04,7.068725904573018488e+04,7.172538160642096773e+04,7.276350416711166326e+04,7.431626878303191916e+04,7.987665070354129421e+04,8.543703262405066926e+04,9.099741454456002975e+04,9.655779646506940480e+04,9.973468140338775993e+04,7.946815856506471755e+04,5.920163572674166062e+04,3.893511288841860369e+04,1.866859005009554676e+04,1.296941180360777253e+03,1.774599851580692484e+04,3.419505585125054495e+04,5.064411318669668981e+04,6.709317052214284195e+04,8.286808171434703399e+04,8.171618846451776335e+04,8.056429521468849271e+04,7.941240196485920751e+04,7.826050871502993687e+04,7.709950218074372970e+04,6.172428420458850451e+04,4.634906622843326477e+04,3.097384825228039699e+04,1.559863027612516453e+04,2.234122999699320644e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.822349055106874584e+04,3.679511790999504592e+04,5.536674526891849382e+04,7.393837262784480117e+04,9.250999998677110125e+04,7.545424883870324993e+04,5.694851600285444147e+04,3.844278316700562573e+04,1.993705033115681726e+04,1.431317495308001526e+03,2.558475164635895271e+04,5.331422695758008194e+04,8.104370226880120754e+04,1.087731775800180767e+05,1.365026528912392096e+05,1.116055447204319644e+05,8.411530910187668633e+04,5.662507348332139372e+04,2.913483786476610112e+04,1.644602246210823068e+03,3.586110193507966324e+04,7.400410766196712211e+04,1.121471133888545737e+05,1.502901191157361900e+05,1.884331248426236270e+05,1.872970175550716522e+05,1.835507946883837867e+05,1.798045718216959212e+05,1.760583489550080558e+05,1.723121260883202194e+05,1.709719800204918138e+05,1.698922556221171690e+05,1.688125312237425242e+05,1.677328068253678794e+05,1.666530824269933801e+05,1.742453203215354006e+05,1.829851973988445243e+05,1.917250744761536480e+05,2.004649515534627717e+05,2.092048286307718954e+05,1.896638758277033921e+05,1.657988498349127476e+05,1.419338238421221031e+05,1.180687978493314731e+05,9.420377185654449568e+04,9.495771534203123883e+04,1.005797127778073191e+05,1.062017102135834139e+05,1.118237076493594941e+05,1.174457050851355889e+05,1.080981016476964141e+05,9.490266564611461945e+04,8.170722964453283930e+04,6.851179364295105916e+04,5.531635764137128717e+04,4.866106239016941981e+04,4.409541173364617134e+04,3.952976107712291559e+04,3.496411042059966712e+04,3.039845976407641137e+04,4.115283432480313058e+04,5.750744842745973438e+04,7.386206253011632361e+04,9.021667663277292741e+04,1.065712907354295312e+05,1.143163453708097804e+05,1.170932630853160081e+05,1.198701807998222357e+05,1.226470985143284488e+05,1.254240162288346764e+05,1.195293811714031472e+05,1.066469573507737659e+05,9.376453353014438471e+04,8.088210970951500349e+04,6.799968588888560771e+04,5.536307635261572432e+04,4.290271166836065822e+04,3.044234698410559577e+04,1.798198229985053331e+04,5.521617615595474490e+03,1.694072803302695684e+04,4.736230807039762294e+04,7.778388810776828905e+04,1.082054681451389479e+05,1.386270481825096067e+05,1.466100395765028370e+05,1.345689554114068742e+05,1.225278712463090342e+05,1.104867870812112233e+05,9.844570291611339781e+04,9.386614672017004341e+04,9.649444478173948301e+04,9.912274284330893715e+04,1.017510409048783768e+05,1.043793389664478163e+05,1.061775319534169103e+05,1.070936558354490990e+05,1.080097797174814186e+05,1.089259035995137529e+05,1.098420274815460725e+05,1.114097448255296476e+05,1.137517769599991589e+05,1.160938090944686701e+05,1.184358412289381959e+05,1.207778733634077071e+05,1.112609178902471031e+05,8.700330171549507941e+04,6.274568554074678832e+04,3.848806936599475739e+04,1.423045319124273374e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.445752669111134310e+03,1.646924393617661553e+04,2.849273520324209312e+04,4.051622647030757071e+04,5.253971773737305193e+04,5.628188722392385534e+04,4.444592328448679473e+04,3.260995934504974139e+04,2.077399540561449976e+04,8.938031466177439142e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.533539860321314336e+03,2.551342016056820285e+04,4.549330046081509499e+04,6.547318076105890941e+04,8.545306106130579428e+04,9.615075906057254178e+04,7.598652000322997628e+04,5.582228094588741078e+04,3.565804188854483800e+04,1.549380283120226522e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319733871213646580e+03,1.233789370151759795e+04,2.335605353182154795e+04,3.437421336212549795e+04,4.539237319242944795e+04,5.424653407491350663e+04,4.324227489355306898e+04,3.223801571219432662e+04,2.123375653083389625e+04,1.022949734947345860e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
