-2.187494193901528716e+08
-1.934990628934916109e+07
-1.485317066757581662e+06
-3.727680326050057774e+05
-3.304032006724198000e+05
-3.300202295519092586e+05
-3.300201297706509358e+05
-3.300201297706505866e+05
-3.300201297706505866e+05
-3.300201297706505866e+05
