1.516004344326434075e+05
1.340318266934538769e+04
1.026245052809445497e+03
2.562634309482751860e+02
2.269955252387576081e+02
2.267313722639797220e+02
2.267313034564452892e+02
2.267313034564450049e+02
2.267313034564450049e+02
2.267313034564450049e+02
